Index,ORCL GOOGL,USLV GLD,USLV AAPL,USLV GOOGL,USLV AMD,USLV NVDA,USLV CSCO,USLV ORCL,USLV TTWO,USLV EA,USLV HYG,USLV LQD,USLV JNK,VOO SPY,KXI VDC,VNQ ORCL,VNQ USO,VNQ QQQ,VNQ SPY,VNQ VOO,VNQ VTI,VNQ VDC,VNQ IBB,VNQ VHT,IYR CSCO,IYR ORCL,IYR SPY,IYR VOO,IYR VTI,IYR VHT,MSFT AMD,UPRO GOOGL,UPRO ORCL,JPM IYR,CVX LQD,CVX IBB,CVX TMF,XOM PG,INTC CSCO,INTC TTWO,COST MSFT,T AAPL,T AMD,T NVDA,T QQQ,T MSFT,T WMT,VZ GOOGL,VZ CSCO,VZ TTWO,VZ EA,VZ QQQ,VZ SPY,VZ VOO,VZ VDE,VZ VTI,VZ VDC,VZ VHT,VZ IYR,VZ MSFT,VZ PG,VZ TMF,VZ JPM,VZ XOM,VZ INTC,VZ COST,VZ WMT,CMCSA ORCL,CMCSA VDC,CMCSA KXI,CMCSA VHT,CMCSA VNQ,CMCSA IYR
2021-08-23,0.2300042555768993,0.14972957308725726,0.005539861778017999,0.006107868682229235,0.00397920580969623,0.003990061672468776,0.010526089269243394,0.011224015320650448,0.0308013684334692,0.03566980280194547,0.01115237740548644,0.043063890762131796,0.012122281314060134,0.0013348965482279263,0.5809791853968931,0.027100840382308904,0.6496124234284886,0.2496793274237361,0.3310907800143613,0.31316437243379164,0.6143806599941365,0.20900388544738807,0.8708056929863391,0.4498032333475853,0.3558462690337735,0.015499061078533858,0.41238084800813185,0.3976881692193898,0.6702149753642546,0.48428305639594793,0.9245101099341289,0.04487726204271991,0.3432495763292245,0.7387900781660769,0.6374267363491418,0.5468978872582201,0.0680012967110931,0.8828280851299253,0.7231810683991113,0.6222151817775415,0.88661085290606,0.19820362930106394,0.17612397613115627,0.32421383648458935,0.21474246458530527,0.20622210943162544,0.13704303747142016,0.10654611619020193,0.1321974298954428,0.4605983822461063,0.08068075791180568,0.06909411703140826,0.0970809190791958,0.09685261050134253,0.1569641990347403,0.08896069314590266,0.20664527013572564,0.0629396094483786,0.1449858592857075,0.07944131488429007,0.6472574922421219,0.2009546275631643,0.1144316289805008,0.12498298257815604,0.23439986907258475,0.34546845708196117,0.4201694065914072,0.3193908186291744,0.21855741786937422,0.3786157131014085,0.223847379195322,0.16191123161832532,0.21110092522735036
2021-08-24,0.23915887338778768,0.11277984422388898,0.0004253345857244897,0.0024081926166005367,0.00047226694782126374,0.0010467823294813355,0.01445626571999079,0.016445152277388523,0.0409827262550146,0.01282410093396999,0.006827114858100165,0.05334951074462594,0.007698819297149622,0.0013083005004073678,0.5834809041119778,0.008565647301140344,0.5172375620213117,0.2749764618708982,0.32645785502292146,0.3078390667204508,0.5702521576796852,0.2144617329938885,0.865072022610732,0.44586971050378726,0.4143415160482308,0.009077832879586857,0.399355620272947,0.38398708838074613,0.6244191066390483,0.47842315426289744,0.9324492641954785,0.017182345083927058,0.33708198242636067,0.7293568301443618,0.6163837114764736,0.5240870015012726,0.10467042736013127,0.8731741536186013,0.7104081541365416,0.622383533076902,0.8658775337429434,0.195806953061687,0.1825559410849969,0.3374936591690194,0.21400644489843873,0.2039562930418251,0.137063556518768,0.10767437919770634,0.1344127769230889,0.5038398303649618,0.09488227155832041,0.06983325010668844,0.1003319163830162,0.1001244400939803,0.1732231514826395,0.092671147593614,0.22077076734175283,0.06285208313799025,0.15055015718387427,0.0711083769237009,0.6752902895541867,0.22398379461766132,0.12506787529578234,0.1418194500683217,0.2662805765612153,0.36051039307802335,0.5177466762914575,0.30360371373479345,0.20671084583537114,0.3944986304256258,0.2249276400095807,0.14590901424733455,0.19337294071707978
2021-08-25,0.24708481771906504,0.1807409951071421,0.00011280760714519867,0.006465855958344263,0.0021612852306634447,0.002748745277813708,0.009595386586199827,0.006490657623936797,0.006727487377849881,0.03682796864584162,0.018596585048701895,0.012665483137619293,0.02043933121242534,0.0013527174647479203,0.5982239401235293,0.016201062216223576,0.4480473495746419,0.27991411229467655,0.3306574536822371,0.3114124118891025,0.5637854620260898,0.21372418179673724,0.8506785576359648,0.4377716449954606,0.4278299912242563,0.008754822248888704,0.4011203719318968,0.3854651504407316,0.6177847842529913,0.46909699445426756,0.9214423067372662,0.019354336080778117,0.316318151363555,0.6931151408880274,0.6320461454682572,0.5466097820276065,0.09530211966048047,0.8819147079682734,0.7220993383581165,0.6491411158821729,0.8615688528316789,0.2074156235018011,0.17779569637719628,0.3301912072947809,0.22947200675708435,0.21673293949950434,0.14645835873517854,0.10904990528401287,0.13825442081114525,0.530521520439978,0.1065235611407595,0.07078801404241097,0.10175880549429578,0.10159459001380727,0.17893865311960722,0.09371679428856705,0.22503133479340115,0.06344304270633924,0.15433639764004664,0.07121654527352511,0.6867478006995563,0.22618412816453998,0.12386401516139867,0.1485512234812631,0.2796505197250565,0.36867160831363727,0.5747012684638209,0.1944986950229387,0.16729874030826952,0.3663680576951194,0.2181669324682068,0.2376381116247614,0.17432358246475121
2021-08-26,0.2399840008879079,0.259393076884047,0.0001974111740415971,0.001076255936282081,0.008843428829437467,0.0004092758929029811,0.0013984737957878186,0.0017175393098374059,0.0040202883345957525,0.07355934680949552,0.04253211901672929,0.09892121302929546,0.044920597392062965,0.0013285543125488616,0.5951830116085194,0.09445664932601355,0.4553168474146085,0.2616205201030626,0.3292143223552766,0.3110848413238473,0.5902870095826448,0.22752262522825817,0.8525332424197125,0.451053856269622,0.41427105733319924,0.008295419208642116,0.406483537254521,0.39165150646432395,0.6428316114440537,0.48836558798050894,0.8910639360953027,0.05968720694845197,0.2738559414668895,0.6682243763405731,0.6209086376492081,0.5500577070292852,0.09412912258429112,0.862380547013287,0.7451390470465813,0.656804882152133,0.8676056019070657,0.3321299299020327,0.1850416112948714,0.35797487209490264,0.30146991215733365,0.3515579664311579,0.17526100523600507,0.11234729562351625,0.14350359399969814,0.5691057545971229,0.12390294921302397,0.07295001853213433,0.10890411009632306,0.10874921098610701,0.20804995564020712,0.10148215931860477,0.2447457946319717,0.06607401547861265,0.16526289802877392,0.07285918553222658,0.718960486592808,0.26195266437519193,0.13452766911625563,0.175397112508143,0.3283472482584634,0.38550823912662385,0.586625203821405,0.2127902982761059,0.19303072248851788,0.3961684869345507,0.22096442886503814,0.24808947525813219,0.20243428951562586
2021-08-27,0.24728459733763963,0.275583551272101,0.0010403269018063456,0.01175211401201624,0.004605268734593038,0.006564366437552838,0.0049937698540692375,0.0053983205704618885,0.014586718644489169,0.05442780234053138,0.03136931226131784,0.0681924761312351,0.03294145358920914,0.0013945546018550726,0.5998549462788538,0.09298614921641424,0.47056824012208104,0.2381034202386122,0.334124154483553,0.3162103845682631,0.6028879307102869,0.22711051658654652,0.8536143224092368,0.42557952762447704,0.38829237168750175,0.007432087220156562,0.413979189814712,0.3993275178290366,0.6527894647640532,0.46255901099523866,0.8547238272505872,0.05791985426347165,0.20773154533584415,0.6626648530823833,0.6565590114591013,0.5380400853807201,0.07727260450504393,0.8671428220787005,0.7108479477658232,0.6510216787892866,0.8744341553710295,0.46348215145339994,0.18253291967975438,0.35062133228752673,0.26991579998186505,0.3371546548764907,0.15955832345236942,0.05689866963297106,0.14235574058302558,0.5517941932216032,0.11560920183345436,0.0684675747038083,0.10278593540791969,0.10264730245935,0.1905293877535859,0.09471495722720585,0.23292320402783395,0.06406081274443337,0.15746834401333065,0.07181514519271472,0.6959945797836544,0.26061143397870357,0.12637818983760463,0.16338329417575692,0.3073254124806216,0.37378349693613594,0.6175395237550606,0.21069044761718214,0.1934001878141583,0.4188864390557132,0.23429024446974817,0.20909657068094722,0.20737746349436997
2021-08-30,0.24831988744274314,0.3181982977500414,0.00708633793991195,0.015832535281544196,0.006897828308399241,0.009729703072888226,0.02252296764545472,0.002619465072277479,0.029699709388661434,0.07379538459926152,0.044359296680753654,0.08306874284089877,0.046711083856081276,0.0013212830222436164,0.6000122086683024,0.09234416727960643,0.5055352879956023,0.2540199491996074,0.3345836440063841,0.3168650410285283,0.6076505289378704,0.2138557646137469,0.8586742293029606,0.4332091108210334,0.3912442298708685,0.007951920837125613,0.4157873685976351,0.40131617911195516,0.6588477437934246,0.47139594122081113,0.8889081731569216,0.05254072816487027,0.22311922875320173,0.6596236462551006,0.6733642479855124,0.5416486985677047,0.05095305925579269,0.880955344081076,0.7164990443848483,0.6742179444584689,0.8927542467452463,0.44954367950345286,0.1796416141454979,0.3497862510687385,0.2646174059238463,0.3378705112742259,0.15704280743276228,0.08639040082798993,0.11282715525473136,0.46197063207966677,0.06235229709584267,0.0473030769462075,0.08247474853643372,0.0824279740141437,0.17017762396948755,0.08134038031671459,0.17931898952428282,0.057363767554061876,0.12370450086808032,0.04333655503412932,0.6403870971381068,0.268001798184402,0.1286100982097888,0.14513729348018173,0.245549679237142,0.28823932964913535,0.563364882857944,0.19054851925498656,0.12034004632804174,0.3081027293363796,0.20993068751822103,0.18464548103575346,0.17356398313935212
2021-08-31,0.2592869362111929,0.33912502498945585,0.006093268444231318,0.01023842029749494,0.004098537461989287,0.005503856214428076,0.013401758540837026,0.007113389258156588,0.023481313185597243,0.047729024578487815,0.02896130854525774,0.06254165868862929,0.031767453710409344,0.0013954973163157107,0.5970893761209052,0.09345590748957605,0.5370990929893397,0.3005125845112743,0.31936545130968114,0.30123385772794187,0.5691188291451268,0.24571701922390737,0.8567751546764238,0.38447425381077066,0.39370473582524934,0.008415798775674018,0.3956367788873425,0.38075469326286715,0.6249418377807296,0.41937698739927454,0.8741152960597565,0.051650057707377954,0.21414931254890424,0.7014294406662167,0.6370928199983548,0.5690382582649905,0.041326925368686346,0.8517520445448692,0.7066151591004132,0.6565526837732998,0.8964098619718417,0.4292903843843917,0.1686305202900995,0.33612828882864365,0.3413672172490989,0.3166358001064965,0.18893787984499977,0.08886823705589425,0.11373975227110505,0.42601163706851786,0.07742331970448484,0.05834165586818577,0.0871663766271456,0.08720884277963903,0.15712598506886932,0.08504103762066062,0.17501263105467418,0.06129884531414728,0.11702593582952714,0.05603752175695878,0.5501179055726944,0.24352207753198502,0.12028095850619436,0.13416283149062108,0.23916471659664956,0.2803954534547257,0.4942498894345977,0.18692718375190054,0.16251094841414426,0.39247141663792495,0.22101646289126098,0.18260894572531355,0.15002913046551675
2021-09-01,0.25015191135815223,0.27800215721904026,0.01059026632129061,0.008903964695752215,0.00567371029983471,0.007263036229907241,0.015407641690341957,0.015687690972856536,0.019914753298498924,0.04641969278894803,0.029428747747164457,0.052444929253738004,0.031135545095028666,1.1036707437325075e-05,0.5806018199862997,0.01614927496374447,0.6338037737592638,0.2908588686266116,0.3460742288836679,0.3267498841341412,0.6119735283731504,0.2641129061983151,0.8634731203187398,0.36310629720755966,0.31796823700253846,0.009557812682708307,0.4356376042634967,0.4196554425097614,0.675621217845078,0.39967445686897374,0.8666536500912233,0.05828004245816204,0.1802750029782576,0.7827052188893956,0.5840672979534411,0.7002951380289606,0.08394133539661708,0.8519412651749896,0.7155810142411174,0.6572280154852574,0.8998827263359552,0.46277187736440256,0.17725393762672892,0.3548314566096608,0.37783763995496256,0.34785391538668875,0.17276679440899922,0.0952650377542113,0.11765546010708511,0.44304547931349186,0.08925645699938184,0.06310184279305357,0.09200979182955682,0.09192029758592041,0.16953299372091551,0.08939076126800033,0.18086908459636214,0.06469163348151168,0.11900058846404005,0.06060284107721114,0.5812729235637702,0.2426318664089569,0.12297473091539046,0.14634403869785417,0.262026668369974,0.2891749747216099,0.48779941114558656,0.20471417108803103,0.17377490630307668,0.4047850150633812,0.22992460331287018,0.16686508325354033,0.20863806889537667
2021-09-02,0.24851331073140936,0.29351824939000526,0.0050056207400614675,0.009399819047558218,0.0037354559479232277,0.0032097725170996943,0.0097313864968109,0.006741868666656435,0.011137939736289649,0.05306529534069258,0.031737100037749266,0.0567180140734425,0.033310981132233325,1.0794719375945628e-05,0.5837571853000275,0.016596781644793085,0.6138733090038111,0.24582093967975044,0.27662656734791646,0.25862946633050926,0.5315355401873986,0.2493079462946734,0.8510175749491456,0.313750772410741,0.30684034222246437,0.00977131962058794,0.35789875457833364,0.34236396870420094,0.6015508421868343,0.3434955767120377,0.8386833421978801,0.0415173295816232,0.17795170830142726,0.7602116931202945,0.5629900432288024,0.6912597209736476,0.09690353340213803,0.8340254007626426,0.710895244329844,0.6438973701234061,0.9214151388115017,0.3948220753629046,0.15748675585142136,0.31741093205718063,0.30885748650608,0.290942042028115,0.16826497623469572,0.11154361038922034,0.13254498841268697,0.45708535391608174,0.12249433007026961,0.07983178194139989,0.10454504012292576,0.10445127142270383,0.17190522701561833,0.09809750064935258,0.20379528478479886,0.07111439112027357,0.13577532848564366,0.08396673845108915,0.5562120899941974,0.24715010954805827,0.12775238782516557,0.1460099280636895,0.27734874751220184,0.3178962099370909,0.4645106862647059,0.19351194770444075,0.2328044848082434,0.46910720357237945,0.23327076751715853,0.1825721408976254,0.22883987023309454
2021-09-03,0.2511564791215086,0.1682680970984673,0.004815883390600046,0.002678417130927969,0.0007017007007292094,0.0007881006404976595,0.00800375954738641,0.0026631117052979157,0.005248899314711388,0.015211054153570464,0.010448659972283784,0.015589263600479924,0.011081385783965074,1.0666470077132463e-05,0.5097600245573236,0.015652109582006034,0.658913132647791,0.279183865175475,0.32580910797788243,0.3068950743524522,0.5747027917491497,0.2781577655093811,0.8526755196955254,0.35547358946088947,0.3135018534515176,0.008936885949673361,0.41464801355210223,0.39909968186552847,0.6432626721607653,0.39021658358289557,0.8458936807267201,0.04787336522091104,0.21015343629299332,0.7591959880965056,0.5668315916881161,0.6823983724476388,0.08667634538931995,0.8526092543220266,0.7212178594299729,0.6521919845529713,0.9256113572207972,0.41554792721655354,0.16067109152094622,0.32406558416285874,0.3289731309674666,0.3092648093757766,0.17613845740721878,0.10884506522564724,0.1287274020205641,0.4303919021516308,0.10524021974954045,0.07840503144609703,0.10030354715449158,0.10026511669491206,0.1648550130176723,0.09533585975142739,0.1900158991300156,0.07034922055094112,0.12976062158888624,0.07802097795331182,0.5493214300246453,0.22935191908847447,0.12433986911520628,0.14048849296889232,0.26151519248100896,0.2980431419715789,0.45393669716735147,0.19478937251755607,0.21252445350852844,0.39570138267959454,0.22937509582239823,0.16997766662342123,0.21795820722962872
